
"Pull day · Day 1 · Week 2 · New plan";"2026-07-02 7:31 am";"1:38 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#;KG;REPS
#;KG;REPS
1;+0;14
2;+0;12
3;+0;9
"3. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;70;12
2;75;11
3;80;8
"4. Seated Twist Curls · Dumbbells · 10 reps"
#;KG;REPS
1;16;11
2;18;6
3;16;8
"5. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;12;15
2;12;15
3;12;15

"Day 2/ Pull · Day 2 · Week 4 · New plan";"2025-04-17 7:58 pm";"2:11 hr"
"1. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;90;12
2;90;10
3;85;9
"2. Rows with Wide Grip · Cable · 10 reps"
#;KG;REPS
1;80;9
2;80;8
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;16;10
2;16;10
3;16;9
4;16;8
"4. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;9
2;40;7
3;40;7
"5. Overhead Curls · Cable · 10 reps"
#;KG;REPS
1;30;12
2;30;10
3;30;10
"6. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;10
2;75;8
3;75;9
4;70;9
"7. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;14;12
2;14;12
3;14;15
"8. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;50;8
2;45;10

"Day 3/ Leg day · Day 3 · Week 4 · New plan";"2025-04-16 8:16 pm";"1:26 hr"
"1. Squats · Barbell · 6 reps"
#;KG;REPS
1;110;5
2;110;5
3;100;6
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;26;11
2;26;8
3;26;9
"3. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;110;10
2;110;9
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;105;10
2;105;9
"5. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;60;10
2;60;9
3;60;7
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12

"Day 1 / Push · Day 1 · Week 4 · New plan";"2025-04-14 7:16 pm";"2:30 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;28;12
2;30;9
3;30;7
"2. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;30;10
2;30;10
"3. Butterfly with Wide Grip · Machine · 10 reps"
#;KG;REPS
1;65;10
2;65;10
3;65;11
"4. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;70;12
2;75;11
3;70;10
"5. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;15;12
2;15;11
3;15;9
"6. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;12
2;12
3;10
"7. Seated Calf Raises · Machine · 10 reps";"Focus ob lower point of the movement "
#;KG;REPS
1;60;10
2;60;9
3;60;9

"Day 4/ Strength · Day 4 · Week 3 · New plan";"2025-04-13 10:56 am";"2:38 hr"
"1. Bench Press · Barbell · 8 reps"
#;KG;REPS
1;70;6
2;75;4
3;70;8
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 8 reps"
#;KG;REPS
1;85;12
2;90;10
3;90;9
"3. Overhead Triceps Extensions · Cable · 12 reps"
#;KG;REPS
1;20;8
2;15;12
3;15;11
"4. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;10
2;80;8
3;80;9

"Day 2/ Pull · Day 2 · Week 3 · New plan";"2025-04-11 4:11 pm";"2:38 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#;KG;REPS
1;+0;13
2;+0;11
3;+0;10
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;90;9
2;85;10
3;85;9
"3. Rows with Wide Grip · Cable · 10 reps"
#;KG;REPS
1;75;10
2;75;11
"4. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;16;11
2;16;9
3;16;8
4;16;7
"5. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;9
2;40;8
3;40;7
"6. Overhead Curls · Cable · 10 reps"
#;KG;REPS
1;30;11
2;30;10
3;30;10
"7. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;14;16
2;14;15
3;14;15
"8. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;50;8
2;45;10

"Day 3/ Leg day · Day 3 · Week 3 · New plan";"2025-04-09 7:29 pm";"1:55 hr"
"1. Squats · Barbell · 6 reps"
#;KG;REPS
1;110;5
2;115;5
3;110;4
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;26;10
2;26;9
3;26;8
"3. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;115;9
2;110;9
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;100;13
2;105;10
3;105;10
"5. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;60;9
2;60;8
3;60;7
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;10
2;75;9
3;75;9

"Day 1 / Push · Day 1 · Week 3 · New plan";"2025-04-07 7:18 pm";"1:33 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;28;12
2;30;9
3;30;7
"2. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;30;11
2;30;7
"3. Butterfly with Wide Grip · Machine · 10 reps"
#;KG;REPS
1;65;12
2;65;9
3;65;8
"4. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;70;11
2;70;11
3;70;10
"5. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;15;12
2;15;11
3;15;9
"6. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;12
2;12
3;10

"Day 4/ Strength · Day 4 · Week 2 · New plan";"2025-04-06 3:33 pm";"1:19 hr"
"1. Bench Press · Dumbbells · 8 reps"
#;KG;REPS
1;28;11
2;30;7
3;30;6
"2. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#;KG;REPS
1;+0;13
2;+0;10
3;+0;10
"3. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;75;11
2;75;10
3;70;11
"4. Seated Twist Curls · Dumbbells · 10 reps"
#;KG;REPS
1;16;8
2;16;9
3;16;8
"5. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;14;16
2;14;15
3;14;15
"6. Lateral Raises · Cable · 15 reps"
#;KG;REPS
1;15;13
2;15;15
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;10
2;75;10
3;75;9

"Day 3/ Leg day · Day 3 · Week 2 · New plan";"2025-04-04 3:32 pm";"1:44 hr"
"1. Squats · Barbell · 6 reps"
#;KG;REPS
1;100;6
2;110;5
3;110;5
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;26;10
2;26;8
3;26;7
"3. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;110;11
2;110;9
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;100;12
2;100;11
"5. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;65;9
2;60;7
3;60;9
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12

"Day 2/ Pull · Day 2 · Week 2 · New plan";"2025-04-01 6:09 pm";"2:02 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#;KG;REPS
1;+0;13
2;+0;12
3;+0;11
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;80;10
2;80;10
"3. Rows with Wide Grip · Cable · 10 reps"
#;KG;REPS
1;75;10
2;75;10
"4. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;16;11
2;16;9
3;16;8
"5. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;9
2;40;7
3;35;8
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;14;16
2;14;15
3;14;15
"7. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;50;8
2;45;10

"Day 1 / Push · Day 1 · Week 2 · New plan";"2025-03-31 8:53 pm";"1:34 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;28;12
2;30;8
3;30;8
"2. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;25;12
2;25;8
"3. Butterfly with Wide Grip · Machine · 10 reps"
#;KG;REPS
1;65;12
2;65;9
3;65;7
"4. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;70;11
2;70;11
3;70;10
"5. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;15;12
2;15;10
3;15;9
"6. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;12
2;12
3;10
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;10
2;75;9
3;75;8

"Day 3/ Leg day · Day 3 · Week 1 · New plan";"2025-03-29 7:29 pm";"2 hr"
"1. Squats · Barbell · 6 reps"
#;KG;REPS
1;100;6
2;110;5
3;100;7
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;26;9
2;26;9
3;26;8
"3. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;110;10
2;115;7
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;100;12
2;100;10
"5. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;65;8
2;60;8
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12

"Day 1 / Push · Day 1 · Week 1 · New plan";"2025-03-28 11:41 am";"1:02 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;30;7
2;28;11
3;28;10
"2. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;25;12
2;25;8
"3. Butterfly with Wide Grip · Machine · 10 reps"
#;KG;REPS
1;65;12
2;65;9
3;65;8
"4. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;70;10
2;70;12
3;70;12
"5. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;20;6
2;15;12
3;15;12
"6. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;12
2;12
3;10

"Day 4/ Strength · Day 4 · Week 4 · New plan";"2025-03-24 9:37 pm";"2:30 hr"
"1. Squats · Barbell · 4 reps"
#;KG;REPS
1;90;5
2;90;5
3;80;7
"2. Bench Press · Dumbbells · 8 reps"
#;KG;REPS
1;26;12
2;30;9
3;30;8
"3. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#;KG;REPS
1;+0;10
2;+0;10
3;+0;10
"4. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;60;12
2;65;12
3;65;12
"5. Seated Twist Curls · Dumbbells · 10 reps"
#;KG;REPS
1;16;9
2;16;10
3;16;9
"6. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;10
2;75;9
3;75;8

"Day 2/ Pull · Day 2 · Week 4 · New plan";"2025-03-21 11:21 am";"1:41 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#;KG;REPS
1;+0;15
2;+0;11
3;+0;8
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps";"Different gripp and after pull ups"
#;KG;REPS
1;80;10
2;90;9
3;90;9
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;16;10
2;16;8
3;16;8
"4. Squats · Barbell · 10 reps"
#;KG;REPS
1;100;6
2;110;4
3;100;5

"Day 3/ Leg day · Day 3 · Week 4 · New plan";"2025-03-20 8:56 pm";"2:30 hr"
"1. Squats · Barbell · 6 reps"
#;KG;REPS
1;100;6
2;110;4
3;120;3
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;24;10
2;24;9
3;24;11
"3. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;110;10
2;110;8
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;100;12
2;105;9
3;105;9
"5. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12

"Day 1 / Push · Day 1 · Week 4 · New plan";"2025-03-19 7:44 pm";"1:44 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;28;12
2;30;8
3;30;7
"2. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;30;8
2;30;8
"3. Butterfly with Wide Grip · Machine · 10 reps"
#;KG;REPS
1;65;12
2;65;9
3;65;8
"4. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;60;13
2;70;11
3;70;10
"5. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;15;13
2;15;12
3;15;11
"6. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;12
2;12
3;10

"Day 4/ Strength · Day 4 · Week 3 · New plan";"2025-03-14 6:58 pm";"2:07 hr"
"1. Bench Press · Dumbbells · 8 reps"
#;KG;REPS
1;28;10
2;30;8
3;28;8
"2. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#;KG;REPS
1;+0;10
2;+0;10
3;+0;10
"3. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;60;12
2;65;12
3;65;12
"4. Seated Twist Curls · Dumbbells · 10 reps"
#;KG;REPS
1;16;9
2;16;10
3;16;9
"5. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;14;16
2;16;12
3;14;15
"6. Lateral Raises · Cable · 15 reps"
#;KG;REPS
1;15;16
2;15;15

"Day 3/ Leg day · Day 3 · Week 3 · New plan";"2025-03-13 6:48 pm";"1:59 hr"
"1. Squats · Barbell · 6 reps"
#;KG;REPS
1;100;6
2;100;5
3;100;4
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;24;9
2;24;9
3;24;10
"3. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;100;11
2;105;8
3;100;9
"4. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;65;8
2;60;11
3;60;8
"5. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12

"Day 2/ Pull · Day 2 · Week 3 · New plan";"2025-03-11 5:53 pm";"1:18 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#;KG;REPS
1;+0;8
2;+0;9
3;+0;9
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;95;8
2;90;9
3;90;9
"3. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;16;10
2;16;9
3;16;8
4;16;8
"4. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;9
2;40;7
3;35;7
"5. Overhead Curls · Cable · 10 reps"
#;KG;REPS
1;30;11
2;30;10
3;30;10
"6. Lateral Raises · Machine · 10 reps"
#;KG;REPS
1;40;10
2;40;10

"Day 1 / Push · Day 1 · Week 3 · New plan";"2025-03-10 8:44 pm";"1:47 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;28;12
2;30;8
3;30;6
"2. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;30;9
2;30;8
"3. Butterfly with Wide Grip · Machine · 10 reps"
#;KG;REPS
1;65;10
2;65;9
3;65;9
"4. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;60;13
2;70;11
3;70;10
"5. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;15;12
2;15;11
3;15;11
"6. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;12
2;12
3;10
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;10
2;75;9
3;75;8

"Day 3/ Leg day · Day 3 · Week 2 · New plan";"2025-03-07 12:17 pm";"3:22 hr"
"1. Squats · Barbell · 6 reps"
#;KG;REPS
1;100;6
2;100;6
3;100;6
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;24;8
2;24;8
3;24;8
"3. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;105;11
2;105;9
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;95;12
2;100;9
3;100;9
"5. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;60;8
2;55;8
3;55;8
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12

"Day 2/ Pull · Day 2 · Week 2 · New plan";"2025-03-05 7:57 pm";"2:07 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#;KG;REPS
1;+0;9
2;+0;8
3;+0;10
"2. Lat Pulldowns with Wide Neutral Grip · Cable · 10 reps"
#;KG;REPS
1;95;8
2;95;7
3;90;9
"3. Rows with Wide Grip · Cable · 10 reps"
#;KG;REPS
1;75;10
2;75;10
"4. Seated Curls · Dumbbells · 10 reps"
#;KG;REPS
1;16;10
2;16;10
3;16;9
"5. Preacher Curls · Machine · 10 reps"
#;KG;REPS
1;40;9
2;40;7
3;35;9
"6. Overhead Curls · Cable · 10 reps"
#;KG;REPS
1;30;11
2;30;10
3;30;9
"7. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;9
2;75;8
3;75;7
4;70;12
"8. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;14;15
2;14;15
3;14;15

"Day 1 / Push · Day 1 · Week 2 · New plan";"2025-03-03 7:44 pm";"1:45 hr"
"1. Bench Press · Dumbbells · 10 reps"
#;KG;REPS
1;28;12
2;30;7
3;30;8
"2. Chest Press with Close Grip · Machine · 10 reps"
#;KG;REPS
1;30;9
2;30;10
"3. Butterfly with Wide Grip · Machine · 10 reps"
#;KG;REPS
1;65;10
2;65;11
3;65;12
"4. Triceps Pushdowns · Cable · 10 reps"
#;KG;REPS
1;60;12
2;70;10
3;70;10
"5. Overhead Triceps Extensions · Cable · 10 reps"
#;KG;REPS
1;20;7
2;15;10
3;15;10
"6. Push-Ups with Close Grip · Bodyweight · 10 reps"
#;REPS
1;10
2;10
3;10

"Day 4/ Strength · Day 4 · Week 1 · New plan";"2025-03-02 11:51 am";"2 hr"
"1. Squats · Barbell · 4 reps"
#;KG;REPS
1;100;4
2;110;4
3;120;3
"2. Bench Press · Dumbbells · 8 reps"
#;KG;REPS
1;28;8
2;32;6
3;30;8
"3. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#;KG;REPS
1;+0;10
2;+0;10
3;+0;10
"4. Triceps Pushdowns · Cable · 12 reps"
#;KG;REPS
1;60;12
2;60;12
3;60;12
"5. Seated Twist Curls · Dumbbells · 10 reps"
#;KG;REPS
1;16;10
2;16;9
3;16;9
"6. Lateral Raises · Dumbbells · 10 reps"
#;KG;REPS
1;14;15
2;14;15
3;14;15
"7. Lateral Raises · Cable · 15 reps"
#;KG;REPS
1;15;16
2;15;15
"8. Seated Calf Raises · Machine · 10 reps"
#;KG;REPS
1;75;8
2;70;9
3;70;8
"9. Standing Calf Raises · Machine · 12 reps"
#;KG;REPS
1;70;12
2;70;10
3;70;10

"Day 3/ Leg day · Day 3 · Week 1 · New plan";"2025-02-28 10:51 am";"1:09 hr"
"1. Squats · Barbell · 6 reps"
#;KG;REPS
1;100;6
2;100;6
3;100;6
"2. Bulgarian Split Squats · Dumbbells · 10 reps"
#;KG;REPS
1;24;9
2;24;9
3;24;9
"3. Romanian Deadlifts · Barbell · 8 reps"
#;KG;REPS
1;100;11
2;110;9
3;100;8
"4. Leg Extensions · Machine · 10 reps"
#;KG;REPS
1;95;11
2;100;10
3;100;9
"5. Lying Leg Curls · Machine · 10 reps"
#;KG;REPS
1;60;8
2;55;8
3;55;8
"6. Hip Adduction on Multi Hip Machine · Machine · 10 reps"
#;KG;REPS
1;95;12
2;95;12
3;95;12

"Standalone workout · Standalone workout";"2025-02-27 4:43 pm";"18:08 hr"
"1. Squats · Barbell · 10 reps"
#;KG;REPS
1;100;6
2;100;6
3;100;6

